,cluster_0,cluster_1,cluster_2
nucleus_texture_feature_0_sd_Inter_Quartile_Range,0.0013803844963358872,0.0,0.01047602596494292
nucleus_texture_feature_0_sd_Robust_Skewness,0.006705317667825667,0.0,0.0
nucleus_texture_feature_0_sd_Robust_Kurtosis,0.020407741435855057,0.0,0.0
nucleus_texture_feature_10_mean_Median,0.0024130230086406457,0.0,0.0
nucleus_texture_feature_10_mean_Inter_Quartile_Range,0.006418048750330512,0.0,0.0
nucleus_texture_feature_10_mean_Robust_Skewness,0.004793870541777691,0.0,0.0
nucleus_texture_feature_10_mean_Robust_Kurtosis,0.0027602166869651413,0.0,0.0
nucleus_texture_feature_10_sd_Median,0.004597657289658625,0.0,0.0
nucleus_texture_feature_10_sd_Inter_Quartile_Range,0.003561286953461291,0.0,0.0
nucleus_texture_feature_10_sd_Robust_Skewness,0.0021641909808951462,0.0,0.0
nucleus_texture_feature_10_sd_Robust_Kurtosis,0.007144592874821808,0.02784893267651888,0.0
nucleus_texture_feature_11_mean_Median,0.0066169887612458215,0.0,0.0
nucleus_texture_feature_11_mean_Inter_Quartile_Range,0.00323477581097277,0.0,0.0
nucleus_texture_feature_11_mean_Robust_Skewness,0.005307387195792963,0.0,0.0
nucleus_texture_feature_11_mean_Robust_Kurtosis,0.0030798272074123345,0.0,0.0
nucleus_texture_feature_11_sd_Median,0.00625797026713528,0.0,0.0
nucleus_texture_feature_11_sd_Inter_Quartile_Range,0.0018618725411966562,0.025030993565145532,0.0
nucleus_texture_feature_11_sd_Robust_Skewness,0.0056967188948134195,0.0,0.0
nucleus_texture_feature_11_sd_Robust_Kurtosis,0.0018852615776835764,0.0,0.0
nucleus_texture_feature_1_mean_Median,0.0027787870649575307,0.0,0.0398777565162465
nucleus_texture_feature_1_mean_Inter_Quartile_Range,0.002729909802488312,0.0,0.0
nucleus_texture_feature_1_mean_Robust_Skewness,0.0012493434500272602,0.0,0.010461673429104068
nucleus_texture_feature_1_mean_Robust_Kurtosis,0.005203441141627565,0.0,0.0
nucleus_texture_feature_1_sd_Median,0.005496526071462886,0.0,0.0
nucleus_texture_feature_1_sd_Inter_Quartile_Range,0.0031829548501529476,0.019080784283183067,0.0
nucleus_texture_feature_1_sd_Robust_Skewness,0.00017656577193984383,0.0,0.0
nucleus_texture_feature_1_sd_Robust_Kurtosis,0.008751427503188051,0.0,0.0
nucleus_texture_feature_2_mean_Median,0.0015420492728500997,0.018648772395206046,0.0
nucleus_texture_feature_2_mean_Inter_Quartile_Range,0.002280665350156757,0.0,0.0
nucleus_texture_feature_2_mean_Robust_Skewness,0.0010933116228627798,0.0,0.0
nucleus_texture_feature_2_mean_Robust_Kurtosis,0.005356373816781574,0.02524763705103971,0.0
nucleus_texture_feature_2_sd_Median,0.0010638967630852943,0.0,0.0
nucleus_texture_feature_2_sd_Inter_Quartile_Range,0.00828299531902382,0.0,0.0
nucleus_texture_feature_2_sd_Robust_Skewness,0.0061160754001505675,0.0,0.0
nucleus_texture_feature_2_sd_Robust_Kurtosis,0.0051625769760999226,0.0,0.0
nucleus_texture_feature_3_mean_Median,0.001996372187263609,0.0,0.0
nucleus_texture_feature_3_mean_Inter_Quartile_Range,0.0036311585391710665,0.0,0.0
nucleus_texture_feature_3_mean_Robust_Skewness,0.0043780329356503936,0.0,0.0
