,cluster_0,cluster_1,cluster_2
nucleus_texture_feature_0_sd_Median,0.0049985772879071405,0.004348223040156088,0.004309105086425315
nucleus_texture_feature_0_sd_Inter_Quartile_Range,0.0022673908647272514,0.0028511046107927373,0.002836785298341793
nucleus_texture_feature_0_sd_Robust_Skewness,0.004644540546208909,0.0056608266352108725,0.004980992651596261
nucleus_texture_feature_0_sd_Robust_Kurtosis,0.002642765528269584,0.0024811562927220467,0.002430314937116745
nucleus_texture_feature_1_mean_Median,0.0034917497792671696,0.0022591982205850455,0.003313094762398579
nucleus_texture_feature_1_mean_Inter_Quartile_Range,0.0021644992053626373,0.003891871445967152,0.003254856268643311
nucleus_texture_feature_1_mean_Robust_Skewness,0.01204327770515418,0.009670188187774802,0.015485290955965918
nucleus_texture_feature_1_mean_Robust_Kurtosis,0.001815215285878669,0.004362543515640567,0.0023836203794510434
nucleus_texture_feature_1_sd_Median,0.003291543436065741,0.0031558076822899,0.004150901504900387
nucleus_texture_feature_1_sd_Inter_Quartile_Range,0.001740618469960233,0.0013149387440284466,0.003043254832745928
nucleus_texture_feature_1_sd_Robust_Skewness,0.005181073603508518,0.008226152325801237,0.007178574141006422
nucleus_texture_feature_1_sd_Robust_Kurtosis,0.0025459559291991923,0.0019777149691826523,0.00185807594155257
nucleus_texture_feature_10_mean_Median,0.0019191679171164067,0.001985841575776894,0.0035530637962214997
nucleus_texture_feature_10_mean_Inter_Quartile_Range,0.0018643463923412801,0.003286213792880063,0.0023454881967489446
nucleus_texture_feature_10_mean_Robust_Skewness,0.0018124706086602874,0.0029317400796321945,0.0016954575673477049
nucleus_texture_feature_10_mean_Robust_Kurtosis,0.0017219717601023052,0.0017637190535171815,0.002571142103418502
nucleus_texture_feature_10_sd_Median,0.003062620023890226,0.002430834896507468,0.004350479489154987
nucleus_texture_feature_10_sd_Inter_Quartile_Range,0.0018919425397574514,0.002719081661476074,0.001957510613065193
nucleus_texture_feature_10_sd_Robust_Skewness,0.0023490953177071664,0.0028871949995275354,0.0018000461072499232
nucleus_texture_feature_10_sd_Robust_Kurtosis,0.002704856490030908,0.001796958542907637,0.0028893309939910803
nucleus_texture_feature_11_mean_Median,0.002497340286362305,0.0032651762494885685,0.002034748683896672
nucleus_texture_feature_11_mean_Inter_Quartile_Range,0.0013232867922108157,0.00185861477956642,0.0019636012290999093
nucleus_texture_feature_11_mean_Robust_Skewness,0.002167549422617904,0.002480133732466749,0.0020798147729005727
nucleus_texture_feature_11_mean_Robust_Kurtosis,0.0018987808897869374,0.0013644656821104493,0.0021732712289029904
nucleus_texture_feature_11_sd_Median,0.0020594603996081074,0.006246642331497746,0.003296436848216398
nucleus_texture_feature_11_sd_Inter_Quartile_Range,0.0023125111875716394,0.004383938467045665,0.0026755771624506273
nucleus_texture_feature_11_sd_Robust_Skewness,0.002085125941845877,0.004150272594867989,0.002304822794916299
nucleus_texture_feature_11_sd_Robust_Kurtosis,0.0020621032765573096,0.0013677537767466626,0.0020156195764833838
nucleus_texture_feature_2_mean_Median,0.002716729832205829,0.0027022297795232376,0.004153145141330397
nucleus_texture_feature_2_mean_Inter_Quartile_Range,0.002873776996180881,0.00412782817429904,0.0027320850670517075
nucleus_texture_feature_2_mean_Robust_Skewness,0.0065697346936646715,0.012022761918124658,0.015046430677950145
nucleus_texture_feature_2_mean_Robust_Kurtosis,0.002035881753405773,0.001148036756631704,0.0016912883079423925
nucleus_texture_feature_2_sd_Median,0.0032982571115777242,0.0009576437931729471,0.0037916232759911592
nucleus_texture_feature_2_sd_Inter_Quartile_Range,0.0023870132599753124,0.004627373592523121,0.0018774673374930611
nucleus_texture_feature_2_sd_Robust_Skewness,0.0058622581640912,0.005178440439525061,0.006284826728729058
nucleus_texture_feature_2_sd_Robust_Kurtosis,0.0020280035596102184,0.000881333654135215,0.002001842067423749
nucleus_texture_feature_3_mean_Median,0.002399922522516806,0.0057432880303284126,0.00360474044678191
nucleus_texture_feature_3_mean_Inter_Quartile_Range,0.0019588208362463205,0.002736640815023759,0.0025575468408323924
nucleus_texture_feature_3_mean_Robust_Skewness,0.009609842107695839,0.023162602264012472,0.016637233047183394
nucleus_texture_feature_3_mean_Robust_Kurtosis,0.0036840756492310597,0.0018848731528965648,0.0062213012428143045
nucleus_texture_feature_3_sd_Median,0.005515182634178496,0.005534091143818527,0.005552913058496173
nucleus_texture_feature_3_sd_Inter_Quartile_Range,0.002538990664830584,0.0009313741276262306,0.002556067949777863
nucleus_texture_feature_3_sd_Robust_Skewness,0.009205991073890774,0.016449927811551454,0.015567164128457
nucleus_texture_feature_3_sd_Robust_Kurtosis,0.0019218182213041656,0.002003561482205692,0.002317733762856015
nucleus_texture_feature_4_mean_Median,0.001996414055086465,0.003031974849267374,0.0025851409574380035
nucleus_texture_feature_4_mean_Inter_Quartile_Range,0.002090207898543499,0.0012578766849664776,0.0014792735462436544
nucleus_texture_feature_4_mean_Robust_Skewness,0.0022952189070876575,0.0007966340116239679,0.0023428975569591477
nucleus_texture_feature_4_mean_Robust_Kurtosis,0.0023532154995928567,0.0023274927076984485,0.0028492321750784645
nucleus_texture_feature_4_sd_Median,0.002247426818207464,0.004310567242478869,0.002396577225183311
nucleus_texture_feature_4_sd_Inter_Quartile_Range,0.0014634885621351802,0.00307134912810321,0.0016752048976312979
nucleus_texture_feature_4_sd_Robust_Skewness,0.002046389881915291,0.0012815514392863433,0.003732396232283742
nucleus_texture_feature_4_sd_Robust_Kurtosis,0.002472951255309539,0.0010427306490323463,0.0030254598542258492
nucleus_texture_feature_5_mean_Median,0.001954024373609285,0.005166145948417703,0.002309822094981206
nucleus_texture_feature_5_mean_Inter_Quartile_Range,0.0020692375422674838,0.0016830901221710807,0.0016264877356411379
nucleus_texture_feature_5_mean_Robust_Skewness,0.002148741258960316,0.006026970725577237,0.002808340227015992
nucleus_texture_feature_5_mean_Robust_Kurtosis,0.0036505857308322047,0.0013206004755467438,0.004102271167537141
nucleus_texture_feature_5_sd_Median,0.0021486363279217754,0.0013094253999677413,0.0027290419222488088
nucleus_texture_feature_5_sd_Inter_Quartile_Range,0.0013183010199314992,0.001319861249809497,0.0017321600702890384
nucleus_texture_feature_5_sd_Robust_Skewness,0.0028259187433110964,0.0012234051163482725,0.0030210905141393797
