,accuracy,precision,recall,f1score,AUC,AP
RARG---Cluster1,0.7906976744186046,0.7696759259259259,0.7773809523809523,0.7730205278592375,0.8401785714285714,0.7187469488753333
RARRES1---Cluster1,0.8023255813953488,0.8023255813953488,0.8024891774891775,0.8022988505747126,0.9107142857142857,0.9110238855172069
RARRES2---Cluster2,0.8604651162790697,0.8604651162790697,0.8612466124661247,0.8603896103896105,0.9149051490514905,0.9268452916384124
RARRES3,0.7093023255813954,0.7011204481792717,0.6994444444444444,0.7001812857342072,0.8122222222222221,0.8681472485565158
RASSF1---Cluster3,0.627906976744186,0.6243589743589744,0.6063596491228069,0.6018518518518519,0.6008771929824561,0.6103821476195634
RASSF5---Cluster3,0.7209302325581395,0.36046511627906974,0.5,0.4189189189189189,0.7009408602150538,0.8204674939667936
RBM24,0.7790697674418605,0.756891495601173,0.7607142857142857,0.7586767094963816,0.8327380952380953,0.9188889463634201
RBP1---Cluster1,0.8023255813953488,0.8099834528405957,0.8041125541125541,0.8016551349884683,0.8825757575757576,0.8867142941995093
RCAN2,0.8023255813953488,0.5763052208835341,0.5169642857142858,0.49707602339181284,0.40714285714285714,0.7906529026145165
RCN3---Cluster2,0.5581395348837209,0.5577777777777778,0.5562770562770563,0.5542825968357884,0.5857683982683982,0.581211628546631
RDM1---Cluster1,0.8255813953488372,0.8344444444444444,0.8255813953488371,0.8244181298489178,0.8999459167117361,0.8695651866734666
RELN,0.7093023255813954,0.7099567099567099,0.7102981029810298,0.709263015551048,0.7327913279132791,0.7072282191548613
RFESD,0.7209302325581395,0.7260869565217392,0.7280701754385965,0.7207792207792207,0.8278508771929824,0.7793732734384029
RFTN1---Cluster1,0.6744186046511628,0.5892857142857143,0.5092364532019704,0.4347417840375587,0.7629310344827586,0.8807960483253575
RGN---Cluster1,0.6976744186046512,0.6011904761904762,0.5108974358974359,0.4454365079365079,0.7208333333333333,0.8651438580058465
RGS16---Cluster1,0.8255813953488372,0.8171538885824601,0.8252262443438914,0.8201087714405242,0.9004524886877827,0.8005651774079859
RHCG,0.6976744186046512,0.6322444678609063,0.578782172002511,0.5765151515151515,0.7479598242310107,0.8483617917552847
RHOQ---Cluster1,0.8255813953488372,0.8239130434782609,0.8251500272776868,0.8244181298489179,0.8881614839061647,0.8516795611535058
RHPN2,0.686046511627907,0.34705882352941175,0.49166666666666664,0.40689655172413797,0.5826923076923076,0.8052871049895022
RIN1---Cluster1,0.813953488372093,0.813550135501355,0.813550135501355,0.813550135501355,0.8769647696476965,0.8891868411453749
RIPK3---Cluster2,0.7558139534883721,0.641025641025641,0.5644688644688645,0.5645044610561851,0.7677655677655678,0.8985812150744029
RLBP1,0.7790697674418605,0.7769647696476965,0.7801535087719298,0.7775962978086294,0.8952850877192984,0.8491033536199142
RNASE1---Cluster1,0.5930232558139535,0.3148148148148148,0.45535714285714285,0.3722627737226277,0.46785714285714286,0.6984168833201307
RNASE4---Cluster1,0.7906976744186046,0.784506273867976,0.7921568627450981,0.7865416436845009,0.8260504201680672,0.7242043937547419
RNF135,0.7209302325581395,0.7077769049489395,0.6551319648093842,0.6616393442622952,0.7935483870967742,0.8781289441426089
RNF149---Cluster1,0.6976744186046512,0.35294117647058826,0.4918032786885246,0.4109589041095891,0.4537704918032787,0.3119921713477121
ROR2---Cluster1,0.813953488372093,0.8107142857142857,0.7952488687782806,0.800925925925926,0.8552036199095022,0.9015567440320822
RPP25---Cluster1,0.7441860465116279,0.7724590163934426,0.7266775777414075,0.7262731481481481,0.8947081287506818,0.919387948955255
RPP30,0.8488372093023255,0.8529761904761906,0.8322128851540616,0.8392523364485981,0.8840336134453781,0.8423650526755825
