,cluster_0,cluster_1,cluster_2
nucleus_minor_axis_Inter_Quartile_Range,0.000866907771260519,0.0009233723629913597,0.00018202309776710497
nucleus_minor_axis_Robust_Skewness,0.0,0.0006722456771277464,0.00044478288027157336
nucleus_minor_axis_Robust_Kurtosis,0.001857528257365423,0.001952373557560423,0.0016902132265549325
nucleus_orientation_Median,0.003593340798590492,0.0031165085605758115,0.0028478182488350257
nucleus_orientation_Inter_Quartile_Range,0.0033174626757239626,0.002017693674556532,0.00149981022149569
nucleus_orientation_Robust_Skewness,0.001990709339341083,0.0027770904549670756,0.007979648753737969
nucleus_orientation_Robust_Kurtosis,0.004260201865554097,0.0026645023289568665,0.003673712558199839
nucleus_perimeter_Median,0.0020653275785611045,0.0008314232766682622,0.0019925669839153197
nucleus_perimeter_Inter_Quartile_Range,0.008791374405527526,0.004501710520523286,0.005588019610685968
nucleus_perimeter_Robust_Skewness,0.0004567579679377943,0.0006889264310607425,0.0012863755709767177
nucleus_perimeter_Robust_Kurtosis,0.0028361768504274166,0.0024986068925195812,0.0023614242444575384
nucleus_texture_feature_0_mean_Median,0.004340096292360817,0.002342447181127813,0.004733710559593881
nucleus_texture_feature_0_mean_Inter_Quartile_Range,0.0034354583257711017,0.0023921009752194277,0.002810831301352268
nucleus_texture_feature_0_mean_Robust_Skewness,0.006741749587294212,0.007419449502213925,0.004650632134341955
nucleus_texture_feature_0_mean_Robust_Kurtosis,0.0013308720813183456,0.0014174208971578248,0.0008107284373013593
nucleus_texture_feature_0_sd_Median,0.0056598250947223205,0.0028290334824929843,0.005454372097817397
nucleus_texture_feature_0_sd_Inter_Quartile_Range,0.0020768589835007344,0.0017934301240177068,0.0022601491772356176
nucleus_texture_feature_0_sd_Robust_Skewness,0.002599594077364578,0.006155011721352199,0.006801722439824609
nucleus_texture_feature_0_sd_Robust_Kurtosis,0.0008806436475348328,0.0015371291752172137,0.002022336562721162
nucleus_texture_feature_1_mean_Median,0.005585041993407849,0.004152837422994725,0.0028282949705028693
nucleus_texture_feature_1_mean_Inter_Quartile_Range,0.003064107670824413,0.00225474897848049,0.0017824098680644445
