,cluster_0,cluster_1,cluster_2
nucleus_texture_feature_8_sd_Robust_Skewness,0.002255929305346647,0.0,0.002779057632796092
nucleus_texture_feature_8_sd_Robust_Kurtosis,0.002411058216555026,0.0,0.004280491692538812
nucleus_texture_feature_9_mean_Median,0.0031082991170515487,0.0,0.0029064442558843872
nucleus_texture_feature_9_mean_Inter_Quartile_Range,0.0023134597717356003,0.0,0.0040788167325125635
nucleus_texture_feature_9_mean_Robust_Skewness,0.004057592727256253,0.0,0.0033038337981409318
nucleus_texture_feature_9_mean_Robust_Kurtosis,0.001152701523740116,0.0,0.002819072455264676
nucleus_texture_feature_9_sd_Median,0.0033336171391630314,0.0,0.0025899945898309705
nucleus_texture_feature_9_sd_Inter_Quartile_Range,0.0035497882541127563,0.0,0.005518124876047654
nucleus_texture_feature_9_sd_Robust_Skewness,0.0032128484551578024,0.0,0.0029497300018327052
nucleus_texture_feature_9_sd_Robust_Kurtosis,0.004457739709554126,0.007733852471399362,0.003845621190598014
bin_1,0.00239063507056408,0.0,0.001991639687574581
bin_2,0.002855547661827007,0.02855218855218856,0.0035511439245074277
bin_3,0.020814018287021094,0.0561046218310368,0.005375231663734414
bin_4,0.006101374484059521,0.0,0.0029951924530077197
bin_5,0.0036429345057555967,0.0,0.0043886823929325065
bin_6,0.0004326677908194513,0.0,0.0025747857989624973
bin_7,0.004820605835443757,0.0,0.004754107333063143
bin_8,0.003854450618741629,0.0,0.0072438700506197
