,accuracy,precision,recall,f1score,AUC,AP
APOC2---Cluster1,0.686046511627907,0.6850649350649352,0.6865793780687397,0.684981684981685,0.7332242225859247,0.7456614470517013
APOL6---Cluster1,0.686046511627907,0.6591036414565826,0.6748768472906403,0.6618610747051115,0.7426108374384236,0.8630215149481715
AQP4,0.6511627906976745,0.6558265582655827,0.6610644257703081,0.6494565217391305,0.7070028011204482,0.7637054935175702
AQP5---Cluster1,0.6395348837209303,0.6103487707261293,0.6148809523809524,0.6117664191058687,0.6857142857142857,0.8057128010992802
ARC,0.6395348837209303,0.6046312178387651,0.6126847290640394,0.6062619997046227,0.7216748768472907,0.8444117764068877
ARHGAP25---Cluster1,0.5348837209302325,0.47970268724985704,0.47550034506556244,0.4704433497536946,0.5410628019323671,0.782541911366669
ARHGDIB---Cluster1,0.6511627906976745,0.5949074074074074,0.6164772727272727,0.5951035781544256,0.7109375,0.887550891380996
ARHGEF19,0.5697674418604651,0.5698051948051948,0.5697674418604651,0.569709263015551,0.6122228231476473,0.5912437649888675
ARL11---Cluster2,0.5697674418604651,0.5580645161290323,0.5542763157894737,0.5522724074855776,0.6222587719298246,0.5682440466760406
ARL4C---Cluster1,0.6744186046511628,0.675865800865801,0.6781798245614035,0.6737127371273712,0.6913377192982456,0.5640050737465382
ARMCX2,0.4883720930232558,0.49076086956521736,0.49076086956521736,0.48837209302325585,0.5309782608695652,0.5066095708455822
ARNTL2---Cluster1,0.6744186046511628,0.6644736842105263,0.6696832579185521,0.6655555555555556,0.67420814479638,0.7554827160528238
ARSA---Cluster1,0.6744186046511628,0.6693944353518821,0.6712630998345284,0.6699561403508771,0.657749586321015,0.6704004032342111
ARSD,0.5697674418604651,0.5194396798170383,0.5228494623655914,0.5145690312738368,0.46169354838709675,0.6853071795494237
ARSK,0.6162790697674418,0.5671296296296297,0.5760655737704918,0.5670480549199084,0.660983606557377,0.8602429207828541
ASPHD2---Cluster1,0.6046511627906976,0.5107142857142857,0.5160714285714285,0.4955141476880607,0.6178571428571429,0.8899353061683872
ATP10D,0.5581395348837209,0.45245901639344266,0.4499654934437543,0.45094086021505375,0.391304347826087,0.2384675402515528
ATP1A1,0.627906976744186,0.5742296918767507,0.6129582267689684,0.558974358974359,0.6564364876385337,0.9044552095011744
ATP5G3,0.5697674418604651,0.49551282051282053,0.4956057752667922,0.4954812113524655,0.4526051475204017,0.2871020887708393
ATP6V1G2,0.5465116279069767,0.5361842105263158,0.5369747899159664,0.5359070153590701,0.5759103641456582,0.6601805645818687
AVIL,0.6395348837209303,0.6551535087719298,0.6618067467124071,0.6383123049789716,0.6723842195540308,0.7563114476184062
B3GNT8,0.5813953488372093,0.5800865800865801,0.5811403508771931,0.5793478260869567,0.6425438596491229,0.6766360288546986
BACE2---Cluster1,0.6162790697674418,0.6041666666666667,0.60863350485992,0.6042392971691536,0.6297884505431676,0.6954199572652917
BAK1---Cluster1,0.5116279069767442,0.5070346320346321,0.5083333333333333,0.4892533936651584,0.5237179487179487,0.7016515201242151
BASP1,0.7209302325581395,0.6613636363636364,0.6365384615384615,0.6438923395445134,0.7134615384615384,0.4879785238504671
BATF---Cluster1,0.627906976744186,0.6118421052631579,0.6214285714285714,0.6108597285067874,0.7113095238095238,0.8147262256770657
BATF2,0.5813953488372093,0.5811403508771931,0.5800865800865801,0.5793478260869567,0.6466450216450216,0.5939560135397802
BCAT2---Cluster2,0.686046511627907,0.6583011583011583,0.6928763440860215,0.6570669029685423,0.7412634408602151,0.8930812138998565
BDKRB2---Cluster1,0.6744186046511628,0.6461111111111111,0.6685897435897437,0.6469208211143695,0.7108974358974359,0.8394665239545829
BEST3,0.5930232558139535,0.5340175953079179,0.5389784946236559,0.5322455322455323,0.5336021505376344,0.30004015154518404
BIRC3,0.7209302325581395,0.6979638009049773,0.7083333333333333,0.701388888888889,0.7166666666666667,0.8042210890634449
BLOC1S1---Cluster1,0.6511627906976745,0.6312178387650085,0.6312178387650085,0.6312178387650085,0.694396798170383,0.7785365156185563
BLOC1S2,0.872093023255814,0.8474462365591398,0.8390163934426229,0.8430396548863448,0.900983606557377,0.7992814514178499
BST2---Cluster1,0.686046511627907,0.6877705627705628,0.6913954771097628,0.684981684981685,0.7186982901268615,0.7338882888734937
BTG3,0.6046511627906976,0.5680672268907563,0.579672131147541,0.5648809523809524,0.6911475409836065,0.8583487212193028
BVES,0.6046511627906976,0.6157608695652174,0.6267857142857143,0.5992324561403508,0.6446428571428572,0.46133018278413135
C10orf10,0.6046511627906976,0.5855263157894737,0.5960591133004927,0.5820468839336764,0.6477832512315271,0.8155419687376321
C10orf107,0.7906976744186046,0.7787114845938375,0.7844482561463694,0.781108597285068,0.8227558604917095,0.8857287930016062
C10orf35---Cluster2,0.5116279069767442,0.4943438914027149,0.49444444444444446,0.49411764705882355,0.5344444444444445,0.6294300799901762
C10orf81,0.5697674418604651,0.5535714285714286,0.5496414782129068,0.5476901208244491,0.5008273579702152,0.4634631299979374
C11orf63,0.7674418604651163,0.7533333333333333,0.7638888888888888,0.7567873303167421,0.8269675925925926,0.8834623769340648
C11orf9---Cluster1,0.5348837209302325,0.5144444444444445,0.5150462962962963,0.5135746606334841,0.5367476851851852,0.6704430558572998
C13orf29---Cluster1,0.7093023255813954,0.7070460704607047,0.7094298245614035,0.7073635497481966,0.7746710526315789,0.7952205971897184
C14orf106---Cluster1,0.5930232558139535,0.5805921052631579,0.5840480274442539,0.5802538000278901,0.6460834762721556,0.7379216595883067
C14orf50---Cluster1,0.7790697674418605,0.679016393442623,0.74375,0.6957735989573637,0.7901785714285714,0.94355313510734
C15orf48,0.5581395348837209,0.519580805295091,0.5278868813825609,0.49692118226600984,0.5679497250589159,0.8373641905526088
C16orf45,0.6395348837209303,0.6198879551820728,0.6238425925925926,0.6210376687988628,0.7118055555555556,0.8205261843034759
C1orf135---Cluster1,0.7558139534883721,0.731638418079096,0.7196428571428571,0.7244851258581235,0.6761904761904761,0.5114410309955755
C1orf59---Cluster2,0.6744186046511628,0.5816393442622951,0.5912087912087912,0.5845410628019324,0.49816849816849823,0.7182742297074447
C1orf85,0.6511627906976745,0.6585648148148149,0.6482683982683983,0.6442360728075014,0.6574675324675325,0.6081176299287481
C1QTNF2---Cluster1,0.627906976744186,0.5527950310559007,0.5480225988700564,0.5488524590163935,0.6095417451349654,0.3986248496989695
C1S---Cluster1,0.6744186046511628,0.6737012987012987,0.6744565217391305,0.6737127371273713,0.7059782608695652,0.7366248864650209
C20orf195---Cluster2,0.7209302325581395,0.7209302325581395,0.7228587015821059,0.7203252032520326,0.7997817785051827,0.7905231812118103
C21orf63,0.7209302325581395,0.7054605626034198,0.718475073313783,0.7081447963800905,0.8082111436950147,0.8880092431932436
C2orf3,0.6976744186046512,0.6688524590163935,0.6510263929618769,0.6557881773399015,0.7395894428152493,0.8325536423468172
C2orf39---Cluster1,0.5930232558139535,0.5752864157119476,0.5884615384615384,0.567217828900072,0.6256410256410256,0.7858257739027058
C3orf14---Cluster2,0.627906976744186,0.5331378299120234,0.559536354056902,0.5113636363636365,0.665964172813488,0.9144699192115606
C3orf52---Cluster1,0.6046511627906976,0.6071428571428572,0.6119909502262444,0.6012002182214948,0.5893665158371041,0.4618793431085134
C3orf64---Cluster1,0.7209302325581395,0.6950231481481481,0.700595238095238,0.6973607038123167,0.736904761904762,0.8212390875791976
C4orf39,0.5465116279069767,0.5127777777777778,0.5150819672131147,0.5046521931767833,0.4642622950819672,0.30554770688876787
C4orf6,0.6395348837209303,0.5924590163934427,0.5839285714285715,0.5857031857031858,0.6922619047619047,0.8223776980539144
C5orf25,0.5813953488372093,0.5825791855203619,0.579004329004329,0.575657894736842,0.5541125541125541,0.5614296242698431
C5orf35,0.686046511627907,0.5679487179487179,0.5995305164319249,0.5676782722025694,0.48169014084507045,0.8167202847773435
C6orf141---Cluster1,0.7209302325581395,0.7081447963800905,0.7081447963800905,0.7081447963800905,0.7811085972850679,0.8412313727933283
C6orf15,0.5465116279069767,0.5511904761904762,0.5465116279069767,0.5359070153590701,0.686857760951866,0.6682415993294635
C6orf150---Cluster1,0.5930232558139535,0.5463800904977376,0.5565907522429261,0.5408085430968727,0.5617667356797792,0.7940126343246794
C7orf16,0.6976744186046512,0.6307692307692307,0.6370967741935484,0.6334426229508197,0.6283602150537635,0.39450285231870047
C7orf23,0.7209302325581395,0.7224025974025974,0.725328947368421,0.7203252032520325,0.7456140350877193,0.8073938622167558
C7orf31,0.5116279069767442,0.5022222222222222,0.5021929824561404,0.5019305019305019,0.543859649122807,0.4880772236667017
C7orf46---Cluster1,0.6395348837209303,0.6243697478991597,0.6255656108597285,0.6248768819473758,0.6572398190045249,0.761706556557681
C8orf38---Cluster1,0.6744186046511628,0.6747835497835497,0.6747835497835497,0.6744186046511628,0.7375541125541125,0.6669525264356762
C8orf79,0.6046511627906976,0.5822222222222222,0.5880952380952381,0.5820468839336763,0.6833333333333333,0.7756175915952284
C9orf167---Cluster1,0.5697674418604651,0.5679824561403509,0.5672086720867209,0.5668980536273308,0.6048780487804878,0.5220806100029711
C9orf25---Cluster2,0.6976744186046512,0.5765151515151514,0.5765151515151514,0.5765151515151514,0.6613636363636364,0.34408140520696456
C9orf40---Cluster2,0.5116279069767442,0.5113636363636364,0.5113636363636364,0.5113636363636364,0.5681818181818181,0.59704542255939
C9orf64---Cluster1,0.6511627906976745,0.6083476272155518,0.6242622950819672,0.6098003629764065,0.7160655737704918,0.8738251002050215
C9orf68,0.686046511627907,0.6649200220628793,0.6841133004926109,0.666139468008627,0.7463054187192119,0.8603610141486784
C9orf89---Cluster2,0.627906976744186,0.5245009074410163,0.5380281690140845,0.5113636363636364,0.603755868544601,0.20825299556271748
C9orf95---Cluster1,0.6162790697674418,0.5605203619909502,0.5840534171249018,0.5500237830981448,0.6472898664571878,0.8727622715233172
CA2,0.7093023255813954,0.6416393442622951,0.6451612903225806,0.6432719429235108,0.7237903225806451,0.8772662114176759
CA3---Cluster1,0.627906976744186,0.6138996138996139,0.6180674671240709,0.6145658263305322,0.6718124642652945,0.7402343617023956
CA5B---Cluster1,0.7558139534883721,0.47409909909909914,0.47212121212121216,0.4730084622118471,0.5151515151515151,0.9080377233774566
CACNG2---Cluster2,0.6511627906976745,0.6140046296296297,0.6213054187192117,0.6160714285714286,0.6080665024630542,0.4638561884567019
CALCRL,0.5465116279069767,0.4698275862068966,0.4678688524590164,0.4682099254796258,0.5180327868852459,0.3349045543673543
CAP2,0.5581395348837209,0.5888009049773756,0.5908564814814815,0.5579004329004329,0.5896990740740741,0.7022672988515001
CAPG,0.5697674418604651,0.5522222222222222,0.5537449971412236,0.5522724074855776,0.5471698113207547,0.6527233402854822
CARD9---Cluster1,0.627906976744186,0.627906976744186,0.6352201257861635,0.6228070175438596,0.6781017724413951,0.7364831775792008
CASP8---Cluster1,0.7209302325581395,0.6380327868852459,0.6542124542124542,0.6438923395445135,0.7216117216117215,0.8753387672828754
CAV2,0.7093023255813954,0.5737179487179487,0.6393939393939394,0.5695695695695695,0.7418181818181818,0.9561660874534488
CBLN2---Cluster1,0.7325581395348837,0.6612903225806452,0.665631469979296,0.6633191489361703,0.7191166321601105,0.5248628690532595
CBR1---Cluster1,0.7441860465116279,0.7273755656108598,0.7326388888888888,0.729559748427673,0.8078703703703703,0.8769398737093953
CCDC109B---Cluster1,0.686046511627907,0.5515151515151515,0.5534171249018067,0.5523423944476575,0.650432050274941,0.8592528931075182
CCDC122,0.6744186046511628,0.5923645320197044,0.6136363636363636,0.5954301075268817,0.7318181818181818,0.9040678549881451
CCDC65,0.5930232558139535,0.5877777777777777,0.5861974904528096,0.586254295532646,0.618657937806874,0.6947685581407484
CCDC8---Cluster1,0.686046511627907,0.6309319611206403,0.6734848484848486,0.631837640716664,0.7386363636363636,0.911636791197941
CCDC89---Cluster1,0.7093023255813954,0.6730769230769231,0.7006557377049181,0.6775161241937904,0.7085245901639343,0.8345267675561496
CCL5---Cluster1,0.686046511627907,0.5056818181818181,0.5096969696969698,0.4937867887508175,0.5951515151515151,0.9029730578208228
CCNA1---Cluster1,0.686046511627907,0.5510697032436163,0.5660714285714286,0.5523423944476575,0.54375,0.862564481686209
CCND1---Cluster6,0.686046511627907,0.6290322580645161,0.6205273069679849,0.6237238697131746,0.6842435655994978,0.5441916217203842
CCNF---Cluster1,0.6976744186046512,0.5590909090909091,0.5637254901960784,0.560879811468971,0.5800653594771242,0.847574543389779
CCR1,0.5232558139534884,0.5184782608695653,0.5187534473248758,0.5179767600820233,0.465526751241037,0.39940736586496756
CCR7,0.5930232558139535,0.5941558441558441,0.5949263502454992,0.592527413022878,0.6541189307146754,0.7029874878975105
CD109---Cluster1,0.7441860465116279,0.7085043988269795,0.7231638418079096,0.7138535995160316,0.7966101694915255,0.8999998578409032
CD2,0.7093023255813954,0.6841052029731276,0.6916666666666667,0.6869084025047327,0.7333333333333334,0.8329827430267399
CD248,0.6395348837209303,0.633218982275586,0.6277412280701754,0.6282247943104169,0.6726973684210527,0.6961071551836304
CD300LF,0.7209302325581395,0.7116228070175439,0.7183257918552036,0.7133333333333334,0.7777149321266968,0.6457036253220074
CD33,0.6511627906976745,0.6076388888888888,0.6192307692307693,0.6098003629764065,0.6884615384615385,0.8408326619863882
CD4,0.6046511627906976,0.6016260162601625,0.6034197462768891,0.6012002182214948,0.6822945394373965,0.7503135899612241
CD48,0.7093023255813954,0.7054347826086957,0.7084942084942085,0.7060833902939168,0.7004964147821291,0.7322617888524537
CD53---Cluster1,0.6627906976744186,0.643888888888889,0.6519061583577712,0.6454868514570007,0.698533724340176,0.7403011214486728
CD69,0.686046511627907,0.5234644582470669,0.5382882882882882,0.5157455683003128,0.6722972972972973,0.9370893068644923
CD74,0.6976744186046512,0.5582417582417583,0.5677749360613811,0.5608798114689709,0.6845694799658993,0.9065513462781319
CD79B---Cluster1,0.686046511627907,0.5166666666666667,0.5206572769953052,0.5157455683003128,0.5821596244131456,0.8843799759473735
CD83---Cluster1,0.6162790697674418,0.6127371273712737,0.6155555555555556,0.6120300751879699,0.6872222222222222,0.7563549332240039
CD86,0.813953488372093,0.7450396825396826,0.6871212121212121,0.7067348678601875,0.7450757575757576,0.8738489515816318
CD93---Cluster1,0.6162790697674418,0.605291871249318,0.6116898148148149,0.6042392971691535,0.6736111111111112,0.8122610498631331
CDC42EP3---Cluster1,0.7209302325581395,0.6057752667922159,0.6775553213909378,0.609090909090909,0.7249736564805057,0.9414027897450856
CDC42EP5---Cluster1,0.6511627906976745,0.6284779050736498,0.6725274725274726,0.6160714285714286,0.6923076923076924,0.8446789307762964
CDK4,0.8488372093023255,0.7969696969696969,0.7871794871794872,0.7918450940234594,0.9238095238095237,0.9772524351821004
CDKN3,0.6976744186046512,0.6644257703081232,0.6924590163934427,0.6672619047619048,0.7750819672131147,0.9054324576042523
CEBPD---Cluster1,0.6395348837209303,0.558681185722928,0.5734848484848485,0.5576572092251535,0.6189393939393939,0.3341905576067209
CHAC1---Cluster1,0.627906976744186,0.6244588744588744,0.6369047619047619,0.6177777777777778,0.6845238095238094,0.47982778782671687
CHAF1B,0.45348837209302323,0.4542195256480971,0.4550865800865801,0.45163478496811826,0.4512987012987012,0.5019636427112141
CHI3L2---Cluster1,0.5930232558139535,0.5869565217391304,0.5896358543417366,0.586254295532646,0.6745098039215687,0.5495944621283191
CHL1,0.6162790697674418,0.6162790697674418,0.6163419913419914,0.6162271805273835,0.6515151515151516,0.6792654139062023
CHRNA9---Cluster1,0.6046511627906976,0.5803571428571428,0.5763574660633484,0.5769675925925926,0.6255656108597285,0.5097579103959686
CHST14---Cluster1,0.7441860465116279,0.7171945701357466,0.7364532019704433,0.7225806451612904,0.833128078817734,0.907533175428801
CIB2,0.6046511627906976,0.6034197462768891,0.6016260162601625,0.6012002182214948,0.6574525745257452,0.6380083211229242
CIITA---Cluster1,0.7325581395348837,0.7279411764705883,0.7222835079977937,0.7241667828754705,0.7633756205184776,0.7837544007296466
CITED4---Cluster1,0.6511627906976745,0.5649717514124294,0.5758241758241758,0.5665322580645161,0.6864468864468865,0.8741749208962046
CLDN1,0.5697674418604651,0.5707236842105263,0.5697674418604651,0.5683082349749016,0.5751757706868578,0.5741915844865493
